
code	|	taxid	|	primary taxid	|	taxname
1	|	1756149	|	1756149	|	Elizabethkingia bruuniana
1	|	1756150	|	1756150	|	Elizabethkingia ursingii
1	|	1763883	|	1763883	|	Vibrio cidicii
1	|	1765683	|	1765683	|	Acidibacillus ferrooxidans
1	|	1775910	|	1775910	|	Methylobacterium indicum
1	|	1776741	|	1776741	|	Acinetobacter proteolyticus
1	|	1778540	|	1778540	|	Dickeya fangzhongdai
1	|	1780362	|	1780362	|	Campylobacter geochelonis
1	|	1785128	|	1785128	|	Acinetobacter lactucae
1	|	1796613	|	1796613	|	Bacteroides caecimuris
1	|	1796646	|	1796646	|	Muribaculum intestinale
1	|	1803956	|	1803956	|	Parechovirus A
1	|	1803957	|	1803957	|	Parechovirus B
1	|	1812935	|	1812935	|	Enterobacter roggenkampii
1	|	1813019	|	1813019	|	Campylobacter hepaticus
1	|	1818881	|	1818881	|	Candidatus Thiodiazotropha endoloripes
1	|	1821750	|	1821750	|	Cardiovirus B
1	|	1821960	|	1821960	|	Edwardsiella anguillarum
1	|	1841856	|	1841856	|	Bacteroides mediterraneensis
1	|	1841865	|	1841865	|	Mediterranea massiliensis
1	|	1848903	|	1848903	|	Capnocytophaga canis
1	|	1848904	|	1848904	|	Capnocytophaga stomatis
1	|	1851006	|	1851006	|	Phialophora macrospora
1	|	1851181	|	1851181	|	Phialophora chinensis
1	|	1855823	|	1855823	|	Macrococcus canis
1	|	1868221	|	1868221	|	Porcine circovirus 3
1	|	1868870	|	1868870	|	Calonectria henricotiae
1	|	1870820	|	1870820	|	Paenibacillus ihbetae
1	|	1870988	|	1870988	|	Pseudoflavonifractor phocaeensis
1	|	1872678	|	1872678	|	Pseudoalteromonas fuliginea
1	|	1879050	|	1879050	|	Acinetobacter wuhouensis
1	|	1884905	|	1884905	|	Candidatus Planktophila versatilis
1	|	1890302	|	1890302	|	Bacillus wiedmannii
1	|	1890683	|	1890683	|	Saitozyma podzolica
1	|	1891097	|	1891097	|	Macrococcus goetzii
1	|	1891763	|	1891763	|	Human polyomavirus 2
1	|	1897087	|	1897087	|	Mammalian 2 orthobornavirus
1	|	1899430	|	1899430	|	Apilactobacillus micheneri
1	|	1903056	|	1903056	|	Macrococcus bohemicus
1	|	1904463	|	1904463	|	Poseidonibacter lekithochrous
1	|	1905730	|	1905730	|	Pectobacterium parmentieri
1	|	1906581	|	1906581	|	Neisseria bergeri
1	|	1906744	|	1906744	|	Rodentibacter heylii
1	|	1906745	|	1906745	|	Rodentibacter ratti
1	|	1907654	|	1907654	|	Collinsella bouchesdurhonensis
1	|	1908198	|	1908198	|	Salinivibrio kushneri
1	|	1910969	|	1910969	|	Escherichia virus Talmos
1	|	1914203	|	1914203	|	Escherichia virus RB3
1	|	1914243	|	1914243	|	Citrobacter europaeus
1	|	1917441	|	1917441	|	Streptococcus ruminantium
1	|	1918720	|	1918720	|	Cellulophaga virus ST
1	|	1920765	|	1920765	|	Pseudomonas virus Ab09
1	|	1921408	|	1921408	|	Pseudomonas virus CAb1
1	|	1921432	|	1921432	|	Panicum papanivirus 1
1	|	1922217	|	1922217	|	Candidatus Erwinia haradaeae
1	|	1922242	|	1922242	|	Macrobrachium satellite virus 1
1	|	1925020	|	1925020	|	Bacillus swezeyi
1	|	1925780	|	1925780	|	Pseudomonas virus Ab03
1	|	1925782	|	1925782	|	Pseudomonas virus PAKP3
1	|	1927127	|	1927127	|	Candidatus Enterovibrio escacola
1	|	1932927	|	1932927	|	Mimivirus-dependent virus Sputnik
1	|	1933179	|	1933179	|	Bunyamwera orthobunyavirus
1	|	1933264	|	1933264	|	California encephalitis orthobunyavirus
1	|	1933273	|	1933273	|	Guama orthobunyavirus
1	|	1933274	|	1933274	|	Guaroa orthobunyavirus
1	|	1933290	|	1933290	|	Caraparu orthobunyavirus
1	|	1933307	|	1933307	|	Marituba orthobunyavirus
1	|	1933309	|	1933309	|	Oropouche orthobunyavirus
1	|	1934101	|	1934101	|	Patois orthobunyavirus
1	|	1935204	|	1935204	|	[Arcobacter] porcinus
1	|	1940789	|	1940789	|	Lactococcus petauri
1	|	1945589	|	1945589	|	Escherichia virus alpha3
1	|	1961679	|	1961679	|	Gammapapillomavirus 22
1	|	1961681	|	1961681	|	Gammapapillomavirus 24
1	|	1963032	|	1963032	|	Bacillus intestinalis
1	|	1965231	|	1965231	|	Campylobacter pinnipediorum
1	|	1967781	|	1967781	|	Rhizobium esperanzae
1	|	1970738	|	1970738	|	Gilliamella apis
1	|	1972867	|	1972867	|	Agrobacterium rosae
1	|	1977402	|	1977402	|	Escherichia virus M13
1	|	1980523	|	1980523	|	Hughes orthonairovirus
1	|	1980528	|	1980528	|	Sakhalin orthonairovirus
1	|	1981032	|	1981032	|	Salmonella virus f18SE
1	|	1981167	|	1981167	|	Escherichia virus 191
1	|	1982151	|	1982151	|	Mycobacterium virus Giles
1	|	1982626	|	1982626	|	Faecalibacillus intestinalis
1	|	1982904	|	1982904	|	Mycobacterium virus Godines
1	|	1982928	|	1982928	|	Mycobacterium virus Soto
1	|	1984799	|	1984799	|	Brucella virus Pr
1	|	1984800	|	1984800	|	Brucella virus Tb
1	|	1985254	|	1985254	|	Xanthomonas phaseoli
1	|	1985356	|	1985356	|	Pegivirus C
1	|	1985363	|	1985363	|	Pegivirus J
1	|	1985406	|	1985406	|	Sclerotinia gemycircularvirus 1
1	|	1985738	|	1985738	|	Escherichia virus T7
1	|	1986034	|	1986034	|	Escherichia virus G4
1	|	1986350	|	1986350	|	Mycobacterium virus Oline
1	|	1986538	|	1986538	|	Mycobacterium virus Pg1
1	|	1986540	|	1986540	|	Mycobacterium virus Suffolk
1	|	2003328	|	2003328	|	Chlamydia virus Chp2
1	|	2003329	|	2003329	|	Chlamydia virus CPG1
1	|	2004487	|	2004487	|	Human associated gemykibivirus 1
1	|	2004957	|	2004957	|	Human associated gemykibivirus 2
1	|	2004967	|	2004967	|	Sewage derived gemykibivirus 1
1	|	2006134	|	2006134	|	Mycobacterium virus Bxz1
1	|	2006145	|	2006145	|	Mycobacterium virus Rosebush
1	|	2006179	|	2006179	|	Pseudomonas virus PB1
1	|	2006980	|	2006980	|	Pseudomonas edaphica
1	|	2007306	|	2007306	|	Francisella adeliensis
1	|	2008380	|	2008380	|	Apilactobacillus timberlakei
1	|	2014537	|	2014537	|	Corynebacterium belfantii
1	|	2015348	|	2015348	|	Burkholderia aenigmatica
1	|	2023178	|	2023178	|	Leptospira levettii
1	|	2025884	|	2025884	|	Aggregatibacter kilianii
1	|	2026186	|	2026186	|	Bacillus paranthracis
1	|	2026187	|	2026187	|	Bacillus pacificus
1	|	2026188	|	2026188	|	Bacillus tropicus
1	|	2026189	|	2026189	|	Bacillus albus
1	|	2026190	|	2026190	|	Bacillus mobilis
1	|	2026191	|	2026191	|	Bacillus luti
1	|	2026193	|	2026193	|	Bacillus nitratireducens
1	|	2026240	|	2026240	|	Klebsiella quasivariicola
1	|	2026255	|	2026255	|	Corynebacterium hadale
1	|	2027290	|	2027290	|	Providencia huaxiensis
1	|	2027860	|	2027860	|	Mucilaginibacter rubeus
1	|	2027919	|	2027919	|	Enterobacter cloacae complex sp.
1	|	2029681	|	2029681	|	Photorhabdus bodei
1	|	2034999	|	2034999	|	Paenibacillus virus Vegas
1	|	2042057	|	2042057	|	Pectobacterium polaris
1	|	2044610	|	2044610	|	Candidatus Pantoea edessiphila
1	|	2045214	|	2045214	|	Stenotrophomonas lactitubi
1	|	2045451	|	2045451	|	Stenotrophomonas indicatrix
1	|	2051959	|	2051959	|	Edaphobacter lichenicola
1	|	2055160	|	2055160	|	Kyrpidia spormannii
1	|	2058152	|	2058152	|	Klebsiella grimontii
1	|	2060066	|	2060066	|	Chimaeribacter arupi
1	|	2066070	|	2066070	|	Mesorhizobium japonicum
1	|	2066479	|	2066479	|	Pectobacterium peruviense
1	|	2071710	|	2071710	|	Enterobacter sichuanensis
1	|	2080107	|	2080107	|	Eupatorium yellow vein virus
1	|	2080838	|	2080838	|	Lelliottia aquatilis
1	|	2081791	|	2081791	|	Rhizobium ruizarguesonis
1	|	2107999	|	2107999	|	Lactobacillus paragasseri
1	|	2108399	|	2108399	|	Pectobacterium punjabense
1	|	2136182	|	2136182	|	Acinetobacter cumulans
1	|	2169700	|	2169700	|	Pseudomonas virus PRD1
1	|	2169706	|	2169706	|	Deer atadenovirus A
1	|	2169775	|	2169775	|	Bopivirus A
1	|	2170080	|	2170080	|	Pestivirus A
1	|	2170082	|	2170082	|	Pestivirus C
1	|	2170099	|	2170099	|	Mycobacterium virus Plot
1	|	2170119	|	2170119	|	Porcine associated porprismacovirus 3
1	|	2170123	|	2170123	|	Porcine associated porprismacovirus 7
1	|	2182793	|	2182793	|	Ignatzschineria cameli
1	|	2202201	|	2202201	|	Leptospira yasudae
1	|	2202203	|	2202203	|	Leptospira stimsonii
1	|	2204145	|	2204145	|	Pectobacterium aquaticum
1	|	2211392	|	2211392	|	Pseudomonas kirkiae
1	|	2218628	|	2218628	|	Photorhabdus laumondii
1	|	2219225	|	2219225	|	Pseudomonas asiatica
1	|	2259622	|	2259622	|	Xanthomonas euroxanthea
1	|	2267891	|	2267891	|	Campylobacter novaezeelandiae
1	|	2282107	|	2282107	|	Pyrrhoderma noxium
1	|	2282419	|	2282419	|	Staphylococcus pseudoxylosus
1	|	2306993	|	2306993	|	Sinirhodobacter populi
1	|	2320431	|	2320431	|	Corynebacterium silvaticum
1	|	2364647	|	2364647	|	Kalamiella piersonii
1	|	2482751	|	2482751	|	Pseudomonas nitrititolerans
1	|	2484962	|	2484962	|	Leptospira bourretii
1	|	2484974	|	2484974	|	Leptospira gomenensis
1	|	2487355	|	2487355	|	Pseudomonas carnis
1	|	2487519	|	2487519	|	Pseudomonas daroniae
1	|	2488639	|	2488639	|	Pectobacterium versatile
1	|	2494701	|	2494701	|	Enterobacter chengduensis
1	|	2498109	|	2498109	|	Legionella septentrionalis
1	|	2499620	|	2499620	|	Alphaarterivirus equid
1	|	2505970	|	2505970	|	Campylobacter armoricus
1	|	2507155	|	2507155	|	Junonia grisea
1	|	2508296	|	2508296	|	Pandoraea nosoerga
1	|	2508708	|	2508708	|	Lactobacillus mulieris
1	|	2527775	|	2527775	|	Polynucleobacter paneuropaeus
1	|	2529843	|	2529843	|	Acinetobacter terrestris
1	|	2585118	|	2585118	|	Alistipes communis
1	|	2585879	|	2585879	|	Katreus holocausta
1	|	2585947	|	2585947	|	Pyrrhopyge sergius
1	|	2585955	|	2585955	|	Pyrrhopyge thericles
1	|	2587412	|	2587412	|	Podospora anserina
1	|	2587528	|	2587528	|	Klebsiella spallanzanii
1	|	2587529	|	2587529	|	Klebsiella pasteurii
1	|	2588536	|	2588536	|	Candidatus Methylopumilus universalis
1	|	2594913	|	2594913	|	Corynebacterium sanguinis
1	|	2600065	|	2600065	|	Pseudomonas haemolytica
1	|	2605270	|	2605270	|	Acinetobacter pollinis
1	|	2605989	|	2605989	|	Gimesia chilikensis
1	|	2654982	|	2654982	|	Paraburkholderia atlantica
1	|	2663009	|	2663009	|	Fusobacterium pseudoperiodonticum
1	|	2666183	|	2666183	|	Pseudomonas juntendi
1	|	2686077	|	2686077	|	Winogradskyella forsetii
1	|	2691557	|	2691557	|	Junonia neildi
1	|	2691560	|	2691560	|	Junonia zonalis
1	|	2713500	|	2713500	|	Listeria farberi
1	|	2713502	|	2713502	|	Listeria immobilis
1	|	2716812	|	2716812	|	Candidatus Frankia datiscae
1	|	2723674	|	2723674	|	Blastomyces emzantsi
1	|	2731247	|	2731247	|	Acinetobacter terrae
1	|	2741499	|	2741499	|	Serratia surfactantfaciens
1	|	2742203	|	2742203	|	Staphylococcus borealis
1	|	2754717	|	2754717	|	Candidatus Hakubanella thermoalkaliphilus
1	|	2763006	|	2763006	|	Streptomyces buecherae
1	|	2766470	|	2766470	|	Leuconostoc falkenbergense
1	|	2778550	|	2778550	|	Pectobacterium parvum
1	|	2781243	|	2781243	|	Tenacibaculum finnmarkense
1	|	2782701	|	2782701	|	Paraburkholderia youngii
1	|	2801451	|	2801451	|	Companilactobacillus bobalius
1	|	2813651	|	2813651	|	Orbilia oligospora
1	|	2838249	|	2838249	|	Listeria cossartiae
